74.5	  -9.736e+25
74.6	  -9.76215e+25
74.7	  -9.78834e+25
74.8	  -9.81457e+25
74.9	  -9.84082e+25
75	  -9.86712e+25
75.1	  -9.89345e+25
75.2	  -9.91981e+25
75.3	  -9.94621e+25
75.4	  -9.97264e+25
75.5	  -9.99911e+25
75.6	  -1.00256e+26
75.7	  -1.00522e+26
75.8	  -1.00787e+26
75.9	  -1.01053e+26
76	  -1.0132e+26
76.1	  -1.01587e+26
76.2	  -1.01854e+26
76.3	  -1.02121e+26
76.4	  -1.02389e+26
76.5	  -1.02657e+26
76.6	  -1.02926e+26
76.7	  -1.03195e+26
76.8	  -1.03464e+26
76.9	  -1.03734e+26
77	  -1.04004e+26
77.1	  -1.04274e+26
77.2	  -1.04545e+26
77.3	  -1.04816e+26
77.4	  -1.05087e+26
77.5	  -1.05359e+26
77.6	  -1.05631e+26
77.7	  -1.05903e+26
77.8	  -1.06176e+26
77.9	  -1.06449e+26
78	  -1.06722e+26
78.1	  -1.06996e+26
78.2	  -1.0727e+26
78.3	  -1.07545e+26
78.4	  -1.0782e+26
78.5	  -1.08095e+26
78.6	  -1.0837e+26
78.7	  -1.08646e+26
78.8	  -1.08923e+26
78.9	  -1.09199e+26
79	  -1.09476e+26
79.1	  -1.09754e+26
79.2	  -1.10031e+26
79.3	  -1.10309e+26
79.4	  -1.10588e+26
79.5	  -1.10866e+26
79.6	  -1.11145e+26
79.7	  -1.11425e+26
79.8	  -1.11705e+26
79.9	  -1.11985e+26
80	  -1.12265e+26
80.1	  -1.12546e+26
80.2	  -1.12827e+26
80.3	  -1.13109e+26
80.4	  -1.13391e+26
80.5	  -1.13673e+26
80.6	  -1.13955e+26
80.7	  -1.14238e+26
80.8	  -1.14522e+26
80.9	  -1.14805e+26
81	  -1.15089e+26
81.1	  -1.15374e+26
81.2	  -1.15658e+26
81.3	  -1.15943e+26
81.4	  -1.16229e+26
81.5	  -1.16514e+26
81.6	  -1.16801e+26
81.7	  -1.17087e+26
81.8	  -1.17374e+26
81.9	  -1.17661e+26
82	  -1.17948e+26
82.1	  -1.18236e+26
82.2	  -1.18524e+26
82.3	  -1.18813e+26
82.4	  -1.19102e+26
82.5	  -1.19391e+26
82.6	  -1.19681e+26
82.7	  -1.19971e+26
82.8	  -1.20261e+26
82.9	  -1.20552e+26
83	  -1.20843e+26
83.1	  -1.21134e+26
83.2	  -1.21426e+26
83.3	  -1.21718e+26
83.4	  -1.2201e+26
83.5	  -1.22303e+26
83.6	  -1.22596e+26
83.7	  -1.22889e+26
83.8	  -1.23183e+26
83.9	  -1.23477e+26
84	  -1.23772e+26
84.1	  -1.24067e+26
84.2	  -1.24362e+26
84.3	  -1.24658e+26
84.4	  -1.24953e+26
84.5	  -1.2525e+26
84.6	  -1.25546e+26
84.7	  -1.25843e+26
84.8	  -1.26141e+26
84.9	  -1.26438e+26
85	  -1.26736e+26
85.1	  -1.27035e+26
85.2	  -1.27333e+26
85.3	  -1.27632e+26
85.4	  -1.27932e+26
85.5	  -1.28232e+26
85.6	  -1.28532e+26
85.7	  -1.28832e+26
85.8	  -1.29133e+26
85.9	  -1.29434e+26
86	  -1.29736e+26
86.1	  -1.30038e+26
86.2	  -1.3034e+26
86.3	  -1.30642e+26
86.4	  -1.30945e+26
86.5	  -1.31249e+26
86.6	  -1.31552e+26
86.7	  -1.31856e+26
86.8	  -1.32161e+26
86.9	  -1.32465e+26
87	  -1.3277e+26
87.1	  -1.33076e+26
87.2	  -1.33381e+26
87.3	  -1.33687e+26
87.4	  -1.33994e+26
87.5	  -1.34301e+26
87.6	  -1.34608e+26
87.7	  -1.34915e+26
87.8	  -1.35223e+26
87.9	  -1.35531e+26
88	  -1.3584e+26
88.1	  -1.36149e+26
88.2	  -1.36458e+26
88.3	  -1.36768e+26
88.4	  -1.37077e+26
88.5	  -1.37388e+26
88.6	  -1.37698e+26
